Time (s),Channel 1 (V),Channel 2 (V)
-0.0025113375,0.007923531335533803,-0.1140375798161057
-0.0025107075,0.007244875096171007,-0.1102152040200278
-0.0025100775,0.00656621885680852,-0.1063928282239518
-0.0025094475,0.005887562617445417,-0.09874807663179443
-0.0025088175,0.00622689073712666,-0.09492570083571489
-0.0025081875,0.005887562617445417,-0.09110332503963881
-0.0025075575,0.005208906378082622,-0.09110332503963881
-0.002506927500000001,0.005208906378082622,-0.08345857344748667
-0.0025062975,0.004190922019038429,-0.07581382185532759
-0.0025056675,0.003851593899357032,-0.07963619765140539
-0.0025050375,0.003851593899357032,-0.07581382185532932
-0.0025044075,0.003851593899357032,-0.07199144605924979
-0.0025037775,0.003172937659993773,-0.06816907026316849
-0.0025031475,0.002154953300950044,-0.06052431867101636
-0.0025025175,0.002154953300950044,-0.05670194287493856
-0.0025018875,0.002154953300949581,-0.05670194287493682
-0.0025012575,0.001136968941905851,-0.05287956707886075
-0.0025006275,0.001476297061587248,-0.05670194287493856
-0.002499997500000001,0.0007976408222247621,-0.05287956707886249
-0.0024993675,0.001136968941905851,-0.04523481548670513
-0.0024987375,0.0007976408222239906,-0.04141243969062211
-0.0024981075,-0.0002203435368197393,-0.02994531230239391
-0.0024974775,-0.0005596716565011368,-0.02994531230239391
-0.0024968475,-0.001238327895863932,-0.02230056071024003
-0.0024962175,-0.001238327895863932,-0.0261229365063161
-0.0024955875,-0.0008989997761825344,-0.0223005607102383
-0.002494957500000001,-0.001916984135226264,-0.01083343332201009
-0.0024943275,-0.002256312254908125,-0.007011057525927072
-0.0024936975,-0.002595640374589677,-0.003188681729849266
-0.0024930675,-0.00293496849427092,-0.003188681729849266
-0.0024924375,-0.00293496849427092,-0.003188681729849266
-0.0024918075,-0.003274296613952472,-0.003188681729845789
-0.0024911775,-0.003613624733633715,0.004456069862306347
-0.0024905475,-0.00429228097299651,0.008278445658384153
-0.002489917500000001,-0.004631609092677754,0.008278445658384153
-0.0024892875,-0.005310265332040703,0.01974557304661757
-0.0024886575,-0.005988921571403498,0.02356794884269538
-0.0024880275,-0.006667577810766293,0.02356794884269538
-0.0024873975,-0.006667577810766293,0.02356794884269538
-0.0024867675,-0.007346234050129397,0.03121270043485099
-0.0024861375,-0.008024890289491883,0.03121270043485099
-0.0024855075,-0.008364218409173282,0.03885745202700661
-0.002484877500000001,-0.008364218409173282,0.04650220361915874
-0.0024842475,-0.007685562169810486,0.04267982782308441
-0.0024836175,-0.008024890289491883,0.04650220361916221
-0.0024829875,-0.009042874648536077,0.05032457941524002
-0.0024823575,-0.009721530887898872,0.05796933100739564
-0.0024817275,-0.01073951524694322,0.06943645839562905
-0.0024810975,-0.01107884336662446,0.06943645839562905
-0.0024804675,-0.01073951524694306,0.07708120998778467
-0.002479837500000001,-0.01175749960598679,0.08090358578386074
-0.0024792075,-0.01209682772566865,0.08090358578386248
-0.0024785775,-0.01209682772566865,0.09237071317209589
-0.0024779475,-0.0124361558453499,0.09237071317209589
-0.0024773175,-0.01243615584535005,0.08472596157994028
-0.0024766875,-0.0127754839650313,0.08854833737602157
-0.0024760575,-0.01243615584535005,0.0961930889681737
-0.0024754275,-0.01311481208471285,0.08854833737601808
-0.002474797500000001,-0.01345414020439409,0.1000154647642463
-0.0024741675,-0.01379346832407564,0.1076602163564071
-0.0024735375,-0.01481145268311983,0.1153049679485627
-0.0024729075,-0.01549010892248232,0.1191273437446388
-0.0024722775,-0.01650809328152682,0.1267720953367961
-0.0024716475,-0.01582943704216434,0.1229497195407218
-0.0024710175,-0.01650809328152682,0.130594471132874
-0.0024703875,-0.01650809328152682,0.1267720953367961
-0.002469757500000001,-0.0178654057602518,0.1305944711328722
-0.0024691275,-0.01854406199961521,0.1382392227250296
-0.0024684975,-0.01820473387993381,0.1344168469289518
-0.0024678675,-0.01786540576025257,0.1420615985211039
-0.0024672375,-0.01854406199961521,0.1420615985211074
-0.0024666075,-0.01888339011929676,0.1458839743171887
-0.0024659775,-0.019222718238978,0.1535287259093408
-0.0024653475,-0.0195620463586594,0.1535287259093408
-0.0024647175,-0.01956204635866002,0.1573511017054204
-0.0024640875,-0.02091935883738499,0.1611734775014964
-0.0024634575,-0.02159801507674779,0.168818229093652
-0.002462827500000001,-0.02227667131611027,0.1726406048897281
-0.0024621975,-0.02227667131611058,0.1726406048897298
-0.0024615675,-0.02193734319642949,0.1802853564818872
-0.0024609375,-0.02261599943579198,0.1841077322779632
-0.0024603075,-0.02227667131611058,0.1841077322779632
-0.0024596775,-0.02329465567515493,0.1917524838701206
-0.0024590475,-0.02363398379483617,0.1955748596661967
-0.0024584175,-0.02397331191451757,0.2032196112583523
-0.002457787500000001,-0.02465196815388005,0.2070419870544283
-0.0024571575,-0.02499129627356176,0.2108643628505079
-0.0024565275,-0.02533062439324316,0.2108643628505079
-0.0024558975,-0.02499129627356176,0.2108643628505079
-0.0024552675,-0.02600928063260595,0.2146867386465857
-0.0024546375,-0.02634860875228704,0.2146867386465874
-0.0024540075,-0.02566995251292456,0.2185091144426635
-0.0024533775,-0.02668793687196875,0.2185091144426635
-0.002452747500000001,-0.02702726499164999,0.2261538660348157
-0.0024521175,-0.02804524935069434,0.2376209934230525
-0.0024514875,-0.02770592123101294,0.2414433692191303
-0.0024508575,-0.02770592123101294,0.2376209934230525
-0.0024502275,-0.02872390559005714,0.2414433692191303
-0.0024495975,-0.02940256182941993,0.2490881208112894
-0.0024489675,-0.02940256182941993,0.2567328724034416
-0.0024483375,-0.02974188994910133,0.2567328724034416
-0.002447707500000001,-0.02974188994910133,0.2567328724034416
-0.0024470775,-0.03042054618846412,0.2605552481995194
-0.0024464475,-0.03109920242782692,0.2643776239955972
-0.0024458175,-0.03177785866718941,0.2681999997916732
-0.0024451875,-0.03245651490655251,0.2720223755877528
-0.0024445575,-0.03211718678687111,0.2758447513838323
-0.0024439275,-0.03211718678687111,0.2796671271799084
-0.0024432975,-0.03279584302623391,0.2834895029759862
-0.002442667500000001,-0.0334744992655964,0.2873118787720623
-0.0024420375,-0.0341531555049595,0.2911342545681418
-0.0024414075,-0.0341531555049595,0.2987790061602975
-0.0024407775,-0.03449248362464074,0.2949566303642214
-0.0024401475,-0.03483181174432229,0.2987790061602975
-0.0024395175,-0.03517113986400399,0.3026013819563788
-0.0024388875,-0.03584979610336649,0.3102461335485309
-0.0024382575,-0.03618912422304788,0.3140685093446087
-0.002437627500000001,-0.03618912422304788,0.3178908851406848
-0.0024369975,-0.03618912422304788,0.3102461335485309
-0.0024363675,-0.03652845234272928,0.3140685093446087
-0.0024357375,-0.03686778046241052,0.3178908851406848
-0.0024351075,-0.03720710858209207,0.3217132609367643
-0.0024344775,-0.03856442106081751,0.3255356367328421
-0.0024338475,-0.03822509294113627,0.3255356367328421
-0.0024332175,-0.03788576482145487,0.3293580125289199
-0.0024325875,-0.03924307730018061,0.3370027641210772
-0.0024319575,-0.03958240541986185,0.3408251399171533
-0.0024313275,-0.03958240541986185,0.3484698915093089
-0.0024306975,-0.04026106165922435,0.352292267305385
-0.0024300675,-0.04026106165922465,0.3484698915093089
-0.0024294375,-0.04026106165922465,0.356114643101468
-0.0024288075,-0.04026106165922465,0.3637593946936201
-0.0024281775,-0.04026106165922465,0.3714041462857758
-0.0024275475,-0.04093971789858745,0.3714041462857723
-0.0024269175,-0.04093971789858745,0.3637593946936201
-0.0024262875,-0.04195770225763164,0.3675817704896979
-0.002425657500000001,-0.04263635849699413,0.3752265220818501
-0.0024250275,-0.04263635849699444,0.3752265220818536
-0.0024243975,-0.04297568661667583,0.386693649470087
-0.0024237675,-0.04297568661667583,0.386693649470087
-0.0024231375,-0.04399367097572002,0.3828712736740092
-0.0024225075,-0.04433299909540142,0.3866936494700887
-0.0024218775,-0.04433299909540142,0.3905160252661648
-0.0024212475,-0.04433299909540142,0.3905160252661648
-0.002420617500000001,-0.04467232721508266,0.401983152654393
-0.0024199875,-0.04501165533476422,0.4019831526543982
-0.0024193575,-0.04569031157412701,0.4096279042465538
-0.0024187275,-0.0467082959331712,0.4134502800426316
-0.0024180975,-0.0470476240528526,0.4172726558387094
-0.0024174675,-0.047386952172534,0.4172726558387129
-0.0024168375,-0.047386952172534,0.424917407430865
-0.0024162075,-0.0477262802922154,0.4287397832269428
-0.002415577500000001,-0.04738695217253416,0.4287397832269428
-0.0024149475,-0.0477262802922154,0.424917407430865
-0.0024143175,-0.0477262802922154,0.424917407430865
-0.0024136875,-0.04908359277094099,0.4325621590230206
-0.0024130575,-0.04976224901030379,0.4402069106151763
-0.0024124275,-0.05010157712998503,0.4440292864112576
-0.0024117975,-0.04976224901030379,0.4516740380034097
-0.0024111675,-0.05044090524966658,0.4516740380034097
-0.002410537500000001,-0.05078023336934782,0.4516740380034097
-0.0024099075,-0.05078023336934798,0.4516740380034097
-0.0024092775,-0.05111956148902937,0.4554964137994875
-0.0024086475,-0.05111956148902937,0.4554964137994875
-0.0024080175,-0.05145888960871077,0.4593187895955653
-0.0024073875,-0.05247687396775527,0.4669635411877244
-0.0024067575,-0.05315553020711776,0.4746082927798765
-0.0024061275,-0.05315553020711776,0.4822530443720321
-0.002405497500000001,-0.05383418644648025,0.4898977959641843
-0.0024048675,-0.05383418644648055,0.48607542016811
-0.0024042375,-0.05383418644648055,0.4898977959641878
-0.0024036075,-0.0541735145661618,0.4975425475563399
-0.0024029775,-0.05485217080552475,0.5013649233524211
-0.0024023475,-0.05553082704488739,0.5051872991484989
-0.0024017175,-0.05519149892520615,0.5051872991484989
-0.0024010875,-0.05553082704488754,0.5051872991484989
-0.002400457500000001,-0.05587015516456879,0.5090096749445749
-0.0023998275,-0.05587015516456894,0.5090096749445767
-0.0023991975,-0.05688813952361313,0.5128320507406545
-0.0023985675,-0.05688813952361313,0.5166544265367305
-0.0023979375,-0.05790612388265733,0.5242991781288879
-0.0023973075,-0.05756679576297608,0.5281215539249657
-0.0023966775,-0.05790612388265733,0.5281215539249657
-0.0023960475,-0.05790612388265733,0.5242991781288879
-0.0023954175,-0.05824545200233888,0.5242991781288914
-0.0023947875,-0.05858478012202012,0.5319439297210435
-0.0023941575,-0.05892410824170152,0.5357663055171213
-0.0023935275,-0.05960276448106401,0.5395886813131974
-0.0023928975,-0.05994209260074571,0.5472334329053548
-0.0023922675,-0.06028142072042726,0.5548781844975121
-0.0023916375,-0.06062074884010851,0.5587005602935882
-0.0023910075,-0.06062074884010851,0.5587005602935882
-0.0023903775,-0.06062074884010866,0.5548781844975121
-0.0023897475,-0.0609600769597899,0.5587005602935882
-0.0023891175,-0.0616387331991527,0.5663453118857438
-0.002388487500000001,-0.06197806131883395,0.5663453118857438
-0.0023878575,-0.0616387331991527,0.562522936089666
-0.0023872275,-0.06197806131883395,0.5701676876818216
-0.0023865975,-0.0616387331991527,0.5701676876818216
-0.0023859675,-0.0619780613188341,0.5701676876818216
-0.0023853375,-0.061638733199153,0.5625229360896694
-0.0023847075,-0.0623173894385155,0.5701676876818216
-0.0023840775,-0.06333537379755969,0.5816348150700552
-0.002383447500000001,-0.06333537379755969,0.5892795666622074
-0.0023828175,-0.06401403003692248,0.5892795666622108
-0.0023821875,-0.06469268627628527,0.5931019424582886
-0.0023815575,-0.06469268627628527,0.5931019424582886
-0.0023809275,-0.06503201439596668,0.5969243182543664
-0.0023802975,-0.06604999875501087,0.600746694050446
-0.0023796675,-0.06604999875501087,0.604569069846522
-0.0023790375,-0.06571067063532947,0.6007466940504442
-0.002378407500000001,-0.06604999875501072,0.6007466940504442
-0.0023777775,-0.06672865499437367,0.6007466940504442
-0.0023771475,-0.06672865499437367,0.6083914456425998
-0.0023765175,-0.06604999875501118,0.6083914456425998
-0.0023758875,-0.06672865499437367,0.6160361972347554
-0.0023752575,-0.06706798311405551,0.6198585730308332
-0.0023746275,-0.06808596747309925,0.6198585730308332
-0.0023739975,-0.06808596747309925,0.6160361972347554
-0.002373367500000001,-0.0684252955927805,0.6198585730308315
-0.0023727375,-0.06842529559278065,0.6236809488269111
-0.0023721075,-0.06910395183214345,0.6275033246229889
-0.0023714775,-0.06910395183214345,0.6313257004190649
-0.0023708475,-0.06910395183214345,0.6313257004190667
-0.0023702175,-0.07012193619118748,0.6427928278073001
-0.0023695875,-0.06978260807150624,0.6427928278073001
-0.0023689575,-0.07080059243055044,0.6466152036033779
-0.002368327500000001,-0.07080059243055044,0.6504375793994539
-0.0023676975,-0.07080059243055044,0.6542599551955335
-0.0023670675,-0.07012193619118763,0.6619047067876891
-0.0023664375,-0.07080059243055013,0.6580823309916131
-0.0023658075,-0.07113992055023183,0.6542599551955335
-0.0023651775,-0.07215790490927587,0.6580823309916147
-0.0023645475,-0.07181857678959462,0.6657270825837669
-0.0023639175,-0.07215790490927602,0.6657270825837669
-0.0023632875,-0.07181857678959508,0.6657270825837651
-0.0023626575,-0.07283656114863882,0.6619047067876891
-0.0023620275,-0.07249723302895741,0.6695494583798447
-0.0023613975,-0.0738545455076824,0.6810165857680729
-0.0023607675,-0.07453320174704581,0.6810165857680781
-0.0023601375,-0.07487252986672689,0.6848389615641577
-0.0023595075,-0.0741938736273644,0.6886613373602337
-0.0023588775,-0.07453320174704581,0.6886613373602337
-0.0023582475,-0.07521185798640875,0.6886613373602372
-0.0023576175,-0.07555118610609,0.6963060889523893
-0.0023569875,-0.07555118610609,0.6924837131563115
-0.002356357500000001,-0.07521185798640875,0.6924837131563115
-0.0023557275,-0.07555118610609,0.7001284647484671
-0.0023550975,-0.07589051422577185,0.7001284647484706
-0.0023544675,-0.07690849858481559,0.7077732163406227
-0.0023538375,-0.07656917046513419,0.7001284647484671
-0.0023532075,-0.0758905142257717,0.7001284647484706
-0.0023525775,-0.07656917046513419,0.7077732163406227
-0.0023519475,-0.07656917046513419,0.7154179679327783
-0.002351317500000001,-0.07656917046513419,0.7154179679327783
-0.0023506875,-0.07656917046513419,0.7154179679327783
-0.0023500575,-0.07589051422577139,0.7115955921367005
-0.0023494275,-0.07724782670449698,0.7154179679327783
-0.0023487975,-0.07724782670449698,0.723062719524934
-0.0023481675,-0.07758715482417854,0.7192403437288561
-0.0023475375,-0.07792648294385979,0.7192403437288561
-0.0023469075,-0.07894446730290397,0.7192403437288561
-0.002346277500000001,-0.07894446730290397,0.7268850953210083
-0.0023456475,-0.07928379542258537,0.7268850953210118
-0.0023450175,-0.07962312354226676,0.7345298469131674
-0.0023443875,-0.07928379542258537,0.7383522227092452
-0.0023437575,-0.08030177978162957,0.742174598505323
-0.0023431275,-0.07996245166194801,0.742174598505323
-0.0023424975,-0.07962312354226676,0.742174598505323
-0.0023418675,-0.07996245166194817,0.742174598505323
-0.002341237500000001,-0.08030177978162942,0.7383522227092469
-0.0023406075,-0.08030177978162957,0.7459969743014008
-0.0023399775,-0.08098043602099236,0.7498193500974786
-0.0023393475,-0.08064110790131111,0.7498193500974786
-0.0023387175,-0.08098043602099236,0.7536417258935564
-0.0023380875,-0.08199842038003655,0.757464101689636
-0.0023374575,-0.08199842038003655,0.761286477485712
-0.0023368275,-0.08199842038003655,0.761286477485712
-0.002336197500000001,-0.08267707661939905,0.761286477485712
-0.0023355675,-0.08233774849971795,0.7651088532817898
-0.0023349375,-0.08233774849971795,0.7651088532817898
-0.0023343075,-0.08165909226035546,0.7651088532817898
-0.0023336775,-0.08233774849971795,0.7689312290778676
-0.0023330475,-0.08301640473908074,0.7689312290778694
-0.0023324175,-0.08301640473908074,0.7727536048739454
-0.0023317875,-0.08369506097844354,0.7727536048739454
-0.002331157500000001,-0.08403438909812479,0.7727536048739454
-0.0023305275,-0.08403438909812494,0.780398356466101
-0.0023298975,-0.08471304533748773,0.780398356466101
-0.0023292675,-0.08403438909812525,0.780398356466101
-0.0023286375,-0.08369506097844354,0.780398356466101
-0.0023280075,-0.08505237345716898,0.784220732262177
-0.0023273775,-0.08471304533748773,0.780398356466101
-0.0023267475,-0.08437371721780633,0.780398356466101
-0.0023261175,-0.08505237345716975,0.7880431080582601
-0.0023254875,-0.08640968593589472,0.7956878596504122
-0.0023248575,-0.08640968593589472,0.79951023544649
-0.0023242275,-0.08674901405557596,0.795687859650414
-0.0023235975,-0.08640968593589472,0.7956878596504122
-0.0023229675,-0.08640968593589472,0.7995102354464882
-0.0023223375,-0.08640968593589472,0.7956878596504122
-0.0023217075,-0.08607035781621332,0.79951023544649
-0.0023210775,-0.08708834217525752,0.8071549870386456
-0.0023204475,-0.08708834217525752,0.8071549870386456
-0.0023198175,-0.08640968593589472,0.8033326112425678
-0.002319187500000001,-0.08640968593589472,0.8033326112425678
-0.0023185575,-0.08742767029493892,0.8071549870386456
-0.0023179275,-0.08776699841462016,0.8071549870386456
-0.0023172975,-0.08742767029493892,0.8071549870386456
-0.0023166675,-0.08742767029493892,0.8071549870386456
-0.0023160375,-0.08776699841462046,0.8033326112425713
-0.0023154075,-0.08810632653430171,0.8109773628347234
-0.0023147775,-0.08810632653430171,0.8071549870386456
-0.002314147500000001,-0.08776699841462046,0.8147997386307978
-0.0023135175,-0.0884456546539831,0.8109773628347234
-0.0023128875,-0.0891243108933459,0.8109773628347234
-0.0023122575,-0.0894636390130273,0.8147997386308012
-0.0023116275,-0.08878498277366451,0.8147997386308012
-0.0023109975,-0.08912431089334605,0.818622114426879
-0.0023103675,-0.0894636390130273,0.818622114426879
-0.0023097375,-0.0894636390130273,0.8262668660190347
-0.002309107500000001,-0.08980296713270855,0.8262668660190347
-0.0023084775,-0.0898029671327087,0.8262668660190347
-0.0023078475,-0.09082095149175289,0.8377339934072681
-0.0023072175,-0.0901422952523904,0.8415563692033441
-0.0023065875,-0.0898029671327087,0.8415563692033459
-0.0023059575,-0.0901422952523907,0.8415563692033441
-0.0023053275,-0.09149960773111568,0.8377339934072681
-0.0023046975,-0.09149960773111568,0.8415563692033459
-0.002304067500000001,-0.09149960773111568,0.8453787449994219
-0.0023034375,-0.09149960773111568,0.8453787449994237
-0.0023028075,-0.09082095149175289,0.8453787449994237
-0.0023021775,-0.09116027961143414,0.8453787449994237
-0.0023015475,-0.09116027961143429,0.8453787449994237
-0.0023009175,-0.09183893585079693,0.8453787449994237
-0.0023002875,-0.09149960773111568,0.8453787449994237
-0.0022996575,-0.09082095149175289,0.8453787449994237
-0.002299027500000001,-0.09082095149175289,0.8415563692033476
-0.0022983975,-0.09149960773111568,0.8453787449994237
-0.0022977675,-0.09217826397047849,0.8530234965915793
-0.0022971375,-0.09217826397047849,0.8568458723876553
-0.0022965075,-0.09217826397047849,0.8530234965915793
-0.0022958775,-0.09251759209016003,0.8492011207955067
-0.0022952475,-0.09285692020984128,0.8606682481837349
-0.0022946175,-0.09319624832952267,0.8644906239798127
-0.0022939875,-0.09319624832952236,0.8644906239798127
-0.0022933575,-0.09251759209015988,0.8644906239798127
-0.0022927275,-0.09285692020984128,0.8644906239798127
-0.0022920975,-0.09319624832952252,0.8644906239798127
-0.0022914675,-0.09353557644920407,0.8644906239798127
-0.0022908375,-0.09353557644920377,0.8644906239798109
-0.0022902075,-0.09285692020984128,0.8606682481837349
-0.0022895775,-0.09251759209015988,0.8568458723876571
-0.0022889475,-0.09251759209016003,0.8568458723876589
-0.0022883175,-0.09285692020984128,0.8606682481837349
-0.0022876875,-0.09387490456888546,0.8606682481837349
-0.0022870575,-0.09353557644920422,0.8644906239798109
-0.0022864275,-0.09387490456888546,0.8644906239798127
-0.0022857975,-0.09353557644920438,0.8683129997758905
-0.0022851675,-0.09421423268856687,0.8683129997758905
-0.0022845375,-0.09387490456888546,0.8683129997758905
-0.0022839075,-0.09421423268856687,0.8683129997758923
-0.0022832775,-0.09421423268856687,0.8721353755719683
-0.0022826475,-0.09387490456888546,0.8759577513680461
-0.002282017500000001,-0.09421423268856671,0.8721353755719701
-0.0022813875,-0.09455356080824827,0.8721353755719683
-0.0022807575,-0.09455356080824827,0.8721353755719683
-0.0022801275,-0.09455356080824827,0.8721353755719683
-0.0022794975,-0.09455356080824827,0.8797801271641239
-0.0022788675,-0.09387490456888577,0.8797801271641221
-0.0022782375,-0.09455356080824827,0.8759577513680461
-0.0022776075,-0.09455356080824827,0.8797801271641239
-0.002276977500000001,-0.09523221704761076,0.8836025029601999
-0.0022763475,-0.09455356080824827,0.8797801271641239
-0.0022757175,-0.09489288892792966,0.8759577513680461
-0.0022750875,-0.09523221704761106,0.8797801271641239
-0.0022744575,-0.09489288892792966,0.8797801271641239
-0.0022738275,-0.09523221704761091,0.8797801271641239
-0.0022731975,-0.09489288892792966,0.8797801271641239
-0.0022725675,-0.09523221704761106,0.8797801271641239
-0.002271937500000001,-0.09489288892792981,0.8797801271641239
-0.0022713075,-0.09489288892792966,0.8797801271641239
-0.0022706775,-0.09557154516729245,0.8836025029602017
-0.0022700475,-0.09625020140665494,0.8797801271641257
-0.0022694175,-0.09557154516729245,0.8836025029602017
-0.0022687875,-0.09557154516729245,0.8836025029602035
-0.0022681575,-0.09557154516729245,0.8874248787562795
-0.0022675275,-0.09523221704761106,0.8874248787562795
-0.002266897500000001,-0.09523221704761106,0.8950696303484317
-0.0022662675,-0.09591087328697386,0.8950696303484351
-0.0022656375,-0.09591087328697386,0.8874248787562795
-0.0022650075,-0.0955715451672926,0.8874248787562795
-0.0022643775,-0.09523221704761106,0.8797801271641239
-0.0022637475,-0.09591087328697386,0.8759577513680495
-0.0022631175,-0.09591087328697386,0.8836025029602017
-0.0022624875,-0.09591087328697386,0.8874248787562795
-0.002261857500000001,-0.09692885764601759,0.8874248787562795
-0.0022612275,-0.09658952952633665,0.8874248787562795
-0.0022605975,-0.09625020140665524,0.8874248787562795
-0.0022599675,-0.09625020140665524,0.8874248787562795
-0.0022593375,-0.09591087328697386,0.8874248787562795
-0.0022587075,-0.0962502014066554,0.8874248787562813
-0.0022580775,-0.09658952952633665,0.8912472545523573
-0.0022574475,-0.09625020140665524,0.8912472545523573
-0.0022568175,-0.09625020140665555,0.8950696303484333
