Time (s),Channel 1 (V),Channel 2 (V)
0.000806085,-0.005310265332040703,0.2949566303642197
0.0008067150000000001,-0.00429228097299651,0.2605552481995194
0.000807345,-0.004970937212359305,0.2223314902387413
0.0008079750000000001,-0.0056495934517221,0.2223314902387413
0.000808605,-0.0056495934517221,0.2299762418308969
0.0008092350000000001,-0.005310265332040703,0.2414433692191303
0.000809865,-0.005988921571403498,0.2567328724034416
0.0008104950000000001,-0.0056495934517221,0.268199999791675
0.000811125,-0.005310265332040703,0.2605552481995194
0.0008117550000000001,-0.005310265332040703,0.2605552481995194
0.000812385,-0.0056495934517221,0.2605552481995194
0.000813015,-0.005988921571403498,0.2452657450152081
0.000813645,-0.006667577810766293,0.2452657450152081
0.000814275,-0.006667577810766293,0.2529104966073638
0.000814905,-0.005988921571403498,0.2529104966073638
0.000815535,-0.005310265332040703,0.2337986176269747
0.000816165,-0.005310265332040703,0.2185091144426635
0.000816795,-0.005988921571403498,0.2299762418308969
0.000817425,-0.006328249691084895,0.249088120811286
0.000818055,-0.005988921571403498,0.2567328724034416
0.000818685,-0.005988921571403498,0.2643776239955972
0.000819315,-0.006328249691084895,0.2758447513838306
0.000819945,-0.006328249691084895,0.287311878772064
0.000820575,-0.005310265332040703,0.2834895029759862
0.000821205,-0.0056495934517221,0.2720223755877528
0.000821835,-0.005310265332040703,0.2605552481995194
0.000822465,-0.005310265332040703,0.2452657450152081
0.000823095,-0.005310265332040703,0.2299762418308969
0.000823725,-0.004970937212359305,0.2185091144426635
0.000824355,-0.005310265332040703,0.2108643628505079
0.000824985,-0.0056495934517221,0.2146867386465857
0.000825615,-0.004631609092677908,0.2223314902387413
0.000826245,-0.004631609092677908,0.2108643628505079
0.000826875,-0.004970937212359305,0.2032196112583523
0.000827505,-0.0056495934517221,0.1917524838701189
0.000828135,-0.005988921571403498,0.2146867386465857
0.000828765,-0.005310265332040703,0.2108643628505079
0.000829395,-0.005988921571403498,0.1993972354622745
0.000830025,-0.004970937212359305,0.1917524838701189
0.000830655,-0.005310265332040703,0.1573511017054186
0.000831285,-0.004970937212359305,0.149706350113263
0.000831915,-0.005310265332040703,0.149706350113263
0.000832545,-0.005310265332040703,0.1535287259093408
0.000833175,-0.0056495934517221,0.1649958532975742
